ds,tv_S,ooh_S,print_S,facebook_I,search_clicks_P,newsletter,type,solID
2018-05-14,0,0,51027.3333333333,391213.423279405,0,,rawSpend,1_216_2
2018-05-21,7103.3,49291,0,0,0,,rawSpend,1_216_2
2018-05-28,0,0,31540.6666666667,30271.2775076413,34800,,rawSpend,1_216_2
2018-06-04,0,0,0,0,35400,,rawSpend,1_216_2
2018-06-11,62360.1,0,40685,0,34000,,rawSpend,1_216_2
2018-06-18,0,32743,0,0,40600,,rawSpend,1_216_2
2018-06-25,0,0,77881,112708.282156352,38700,,rawSpend,1_216_2
2018-07-02,109664.6,315190,0,0,29500,,rawSpend,1_216_2
2018-07-09,0,0,86159.3333333333,242394.064014475,38900,,rawSpend,1_216_2
2018-07-16,66418.4,111596,0,0,38600,,rawSpend,1_216_2
2018-07-23,72966.7,0,38795,0,51900,,rawSpend,1_216_2
2018-07-30,0,0,0,0,58100,,rawSpend,1_216_2
2018-08-06,97811.2,173577,54001,0,65800,,rawSpend,1_216_2
2018-08-13,0,0,0,133522.511632676,0,,rawSpend,1_216_2
2018-08-20,461723.4,199560,0,0,0,,rawSpend,1_216_2
2018-08-27,0,0,0,135254.195647623,64400,,rawSpend,1_216_2
2018-09-03,87460.6,127900,5793.33333333333,0,73000,,rawSpend,1_216_2
2018-09-10,0,0,4020,0,78800,,rawSpend,1_216_2
2018-09-17,0,86476,72638,102086.833247381,70200,,rawSpend,1_216_2
2018-09-24,6659.5,54975,0,0,81700,,rawSpend,1_216_2
2018-10-01,1175275.8,49176,20238.3333333333,27505.3460652988,92600,,rawSpend,1_216_2
2018-10-08,0,0,19423.6666666667,60475.3849432094,86200,,rawSpend,1_216_2
2018-10-15,333671.4,118326,7793.33333333333,73277.5989869177,95700,,rawSpend,1_216_2
2018-10-22,0,0,0,0,101200,,rawSpend,1_216_2
2018-10-29,189674.8,0,15961,237954.284762006,103500,,rawSpend,1_216_2
2018-11-05,0,272610,10916.3333333333,0,105400,,rawSpend,1_216_2
2018-11-12,430131.9,0,0,261854.245872038,0,,rawSpend,1_216_2
2018-11-19,0,88225,0,0,0,,rawSpend,1_216_2
2018-11-26,401439,0,113471,210107.853205335,120000,,rawSpend,1_216_2
2018-12-03,0,100423,0,0,104900,,rawSpend,1_216_2
2018-12-10,0,0,47120,0,118300,,rawSpend,1_216_2
2018-12-17,0,28807,0,0,116600,,rawSpend,1_216_2
2018-12-24,1185349.3,0,55889.6666666667,272040.222180001,128600,,rawSpend,1_216_2
2018-12-31,385349.3,0,0,0,108700,,rawSpend,1_216_2
2019-01-07,0,618,6777,44274.4433338182,127700,,rawSpend,1_216_2
2019-01-14,86879.8,0,5513.33333333333,0,122200,,rawSpend,1_216_2
2019-01-21,0,51141,21901.6666666667,85845.0660816449,103600,,rawSpend,1_216_2
2019-01-28,237573,0,0,0,114000,,rawSpend,1_216_2
2019-02-04,0,0,32040.3333333333,0,104400,,rawSpend,1_216_2
2019-02-11,95421.3,0,8939.33333333333,63309.3589794594,0,,rawSpend,1_216_2
2019-02-18,0,0,3762.66666666667,0,0,,rawSpend,1_216_2
2019-02-25,135907.2,57906,4843.66666666667,0,91400,,rawSpend,1_216_2
2019-03-04,0,0,0,0,74600,,rawSpend,1_216_2
2019-03-11,41177.4,0,0,0,67800,,rawSpend,1_216_2
2019-03-18,0,0,0,183622.273526816,53700,,rawSpend,1_216_2
2019-03-25,26125.4,10810,0,0,59800,,rawSpend,1_216_2
2019-04-01,0,0,0,99259.6634705213,59100,,rawSpend,1_216_2
2019-04-08,359173.6,3857,0,0,55900,,rawSpend,1_216_2
2019-04-15,0,0,22471.6666666667,0,48000,,rawSpend,1_216_2
2019-04-22,36588,0,0,47907.9178484821,47000,,rawSpend,1_216_2
2019-04-29,0,0,93494.3333333333,75393.723657443,42200,,rawSpend,1_216_2
2019-05-06,27719.2,0,0,0,54600,,rawSpend,1_216_2
2019-05-13,0,0,15928,193651.751868791,0,,rawSpend,1_216_2
2019-05-20,219302.9,10817,28421.6666666667,0,0,,rawSpend,1_216_2
2019-05-27,0,6877,0,0,39100,,rawSpend,1_216_2
2019-06-03,0,0,10439.3333333333,0,46500,,rawSpend,1_216_2
2019-06-10,0,0,0,1485.85815504597,31100,,rawSpend,1_216_2
2019-06-17,0,0,0,0,36100,,rawSpend,1_216_2
2019-06-24,46203.6,0,0,0,37000,,rawSpend,1_216_2
2019-07-01,0,0,0,0,47900,,rawSpend,1_216_2
2019-07-08,39527.7,0,0,0,46000,,rawSpend,1_216_2
2019-07-15,0,124622,0,0,57900,,rawSpend,1_216_2
2019-07-22,90371.3,0,0,85804.2405253004,63900,,rawSpend,1_216_2
2019-07-29,0,72061,0,0,71400,,rawSpend,1_216_2
2019-08-05,97574.8,0,0,462011.742240227,81100,,rawSpend,1_216_2
2019-08-12,0,63650,0,0,0,,rawSpend,1_216_2
2019-08-19,0,0,24152,292347.534331714,0,,rawSpend,1_216_2
2019-08-26,0,72229,0,0,97400,,rawSpend,1_216_2
2019-09-02,1698.1,0,102983.666666667,121138.759541499,96000,,rawSpend,1_216_2
2019-09-09,369508.5,7959,0,0,103200,,rawSpend,1_216_2
2019-09-16,0,21491,109532.333333333,39926.5215831248,120700,,rawSpend,1_216_2
2019-09-23,208627.1,0,0,0,115700,,rawSpend,1_216_2
2019-09-30,0,58979,147067,0,110100,,rawSpend,1_216_2
2019-10-07,144479.6,0,0,415793.810328513,115100,,rawSpend,1_216_2
2019-10-14,0,60433,153723.666666667,0,112100,,rawSpend,1_216_2
2019-10-21,154917.6,0,0,133624.575523537,103700,,rawSpend,1_216_2
2019-10-28,21982.5,14094,17476,0,114700,,rawSpend,1_216_2
2019-11-04,22453,0,24051.3333333333,0,134100,,rawSpend,1_216_2
2019-11-11,0,0,0,366190.759369898,0,,rawSpend,1_216_2
2016-11-21,52177.9,271909,54698,75405385.8991875,0,,predictedExposure,1_216_2
2016-11-28,0,0,31072,53397815.5880154,80915.6840761403,,predictedExposure,1_216_2
2016-12-05,106908,448276,0,18692733.3487486,71296.3370181376,,predictedExposure,1_216_2
2016-12-12,0,0,0,34196699.9894329,62356.002693641,,predictedExposure,1_216_2
2016-12-19,0,627975,0,11418730.3453933,58508.2638704399,,predictedExposure,1_216_2
2016-12-26,807907.6,0,0,81549384.5654628,65637.8975722537,,predictedExposure,1_216_2
2017-01-02,307907.6,850680,209986,48312156.2045998,62582.3402714763,,predictedExposure,1_216_2
2017-01-09,0,0,0,61760871.4688963,60092.6269152874,,predictedExposure,1_216_2
2017-01-16,44349.7,0,11517.3333333333,67569580.0600698,56923.9008255924,,predictedExposure,1_216_2
2017-01-23,0,0,80857.3333333333,73378288.6512433,59413.6141817813,,predictedExposure,1_216_2
2017-01-30,301837.2,0,0,48305757.5390444,61337.4835933819,,predictedExposure,1_216_2
2017-02-06,0,0,0,0,47417.7225565074,,predictedExposure,1_216_2
2017-02-13,0,239482,0,93216711.3391415,0,,predictedExposure,1_216_2
2017-02-20,0,0,80182.6666666667,0,0,,predictedExposure,1_216_2
2017-02-27,0,0,0,156864237.618501,38251.0506541754,,predictedExposure,1_216_2
2017-03-06,0,0,105208.333333333,0,39609.0761211876,,predictedExposure,1_216_2
2017-03-13,77706.6,0,0,0,35761.3372979865,,predictedExposure,1_216_2
2017-03-20,0,0,148903.666666667,0,32026.7672637031,,predictedExposure,1_216_2
2017-03-27,0,45893,0,29519275.4684506,40740.7640103643,,predictedExposure,1_216_2
2017-04-03,0,0,0,0,38703.7258098461,,predictedExposure,1_216_2
2017-04-10,0,938178,0,0,31121.4169523617,,predictedExposure,1_216_2
2017-04-17,56017.9,0,0,0,30102.8978521025,,predictedExposure,1_216_2
2017-04-24,0,555290,0,0,27726.3532848313,,predictedExposure,1_216_2
2017-05-01,274671.9,0,0,0,22067.9138389474,,predictedExposure,1_216_2
2017-05-08,0,574399,0,0,22746.9265724534,,predictedExposure,1_216_2
2017-05-15,0,0,0,0,0,,predictedExposure,1_216_2
2017-05-22,0,76887,0,44896548.5311385,0,,predictedExposure,1_216_2
2017-05-29,0,0,53810.3333333333,0,18446.5125935816,,predictedExposure,1_216_2
2017-06-05,68441,79663,0,34892874.8018582,22746.9265724534,,predictedExposure,1_216_2
2017-06-12,0,0,0,0,18899.1877492523,,predictedExposure,1_216_2
2017-06-19,271947.6,0,0,352878.13392006,26934.1717624075,,predictedExposure,1_216_2
2017-06-26,0,297435,34945.6666666667,0,22633.7577835357,,predictedExposure,1_216_2
2017-07-03,34205.7,0,71798,75044501.1618639,32139.9360526208,,predictedExposure,1_216_2
2017-07-10,0,0,0,0,31574.0921080324,,predictedExposure,1_216_2
2017-07-17,73978.5,202840,187181.333333333,0,32705.7799972092,,predictedExposure,1_216_2
2017-07-24,0,0,0,0,32818.9487861268,,predictedExposure,1_216_2
2017-07-31,85386.9,385200,10893.3333333333,0,38477.3882320108,,predictedExposure,1_216_2
2017-08-07,0,196624,71004.3333333333,0,45493.8531449069,,predictedExposure,1_216_2
2017-08-14,255352.9,0,0,0,0,,predictedExposure,1_216_2
2017-08-21,0,0,85111.3333333333,15151711.8304016,0,,predictedExposure,1_216_2
2017-08-28,884168.4,0,0,10144116.1667616,59413.6141817813,,predictedExposure,1_216_2
2017-09-04,0,0,0,0,55113.2002029095,,predictedExposure,1_216_2
2017-09-11,366519.5,281559,34577.6666666667,7016448.44329219,47417.7225565074,,predictedExposure,1_216_2
2017-09-18,0,0,0,0,54660.5250472388,,predictedExposure,1_216_2
2017-09-25,627478.8,271057,0,28538999.9053664,64845.7160498299,,predictedExposure,1_216_2
2017-10-02,834783.4,109431,0,0,62356.002693641,,predictedExposure,1_216_2
2017-10-09,334783.4,613568,138787,60357004.2460461,68014.4421395249,,predictedExposure,1_216_2
2017-10-16,0,0,0,47287089.982628,64393.0408941592,,predictedExposure,1_216_2
2017-10-23,332703.8,86421,0,53397815.5880154,67222.2606171012,,predictedExposure,1_216_2
2017-10-30,34839.2,0,0,59508541.1934027,71862.180962726,,predictedExposure,1_216_2
2017-11-06,158617.6,597233,172799.333333333,40092430.4321596,83405.3974323292,,predictedExposure,1_216_2
2017-11-13,0,0,0,85764825.4333468,0,,predictedExposure,1_216_2
2017-11-20,414205,197447,10095.6666666667,37013392.5669109,0,,predictedExposure,1_216_2
2017-11-27,0,0,72013.3333333333,27803153.3664978,127428.056321306,,predictedExposure,1_216_2
2017-12-04,216926.6,164704,0,18692733.3487486,108076.193416383,,predictedExposure,1_216_2
2017-12-11,0,0,0,34196699.9894329,94382.7699573441,,predictedExposure,1_216_2
2017-12-18,478117.9,172203,0,11418730.3453933,99022.6903029689,,predictedExposure,1_216_2
2017-12-25,678117.9,0,112758.333333333,81549384.5654628,85555.6044217651,,predictedExposure,1_216_2
2018-01-01,0,0,39687.6666666667,48312156.2045998,90421.8623452253,,predictedExposure,1_216_2
2018-01-08,0,7401,0,61760871.4688963,92006.2253900728,,predictedExposure,1_216_2
2018-01-15,293169.3,0,116105,0,85555.6044217651,,predictedExposure,1_216_2
2018-01-22,0,106521,145105.666666667,0,78312.8019310337,,predictedExposure,1_216_2
2018-01-29,188769,0,0,0,76049.4261526801,,predictedExposure,1_216_2
2018-02-05,0,0,35601,5337438.60156062,90082.3559784723,,predictedExposure,1_216_2
2018-02-12,68739.1,101598,0,0,0,,predictedExposure,1_216_2
2018-02-19,0,0,47335.6666666667,0,0,,predictedExposure,1_216_2
2018-02-26,92670.8,105321,75021,0,62921.8466382294,,predictedExposure,1_216_2
2018-03-05,0,0,0,0,62469.1714825587,,predictedExposure,1_216_2
2018-03-12,398401.9,169883,153651,0,60092.6269152874,,predictedExposure,1_216_2
2018-03-19,0,0,0,0,50586.4486462024,,predictedExposure,1_216_2
2018-03-26,148078.8,153591,22418.6666666667,0,53755.1747358974,,predictedExposure,1_216_2
2018-04-02,0,0,0,0,46851.878611919,,predictedExposure,1_216_2
2018-04-09,0,21108,0,0,50699.6174351201,,predictedExposure,1_216_2
2018-04-16,0,0,0,23847498.3201622,42211.9582662942,,predictedExposure,1_216_2
2018-04-23,0,296913,0,0,31347.754530197,,predictedExposure,1_216_2
2018-04-30,0,0,0,144450826.441064,26934.1717624075,,predictedExposure,1_216_2
2018-05-07,0,111889,0,0,40061.7512768583,,predictedExposure,1_216_2
2018-05-14,0,0,51027.3333333333,147157461.97099,0,,predictedExposure,1_216_2
2018-05-21,7103.3,49291,0,0,0,,predictedExposure,1_216_2
2018-05-28,0,0,31540.6666666667,11386737.0176163,39382.7385433522,,predictedExposure,1_216_2
2018-06-04,0,0,0,0,40061.7512768583,,predictedExposure,1_216_2
2018-06-11,62360.1,0,40685,0,38477.3882320108,,predictedExposure,1_216_2
2018-06-18,0,32743,0,0,45946.5283005776,,predictedExposure,1_216_2
2018-06-25,0,0,77881,42395950.0320963,43796.3213111417,,predictedExposure,1_216_2
2018-07-02,109664.6,315190,0,0,33384.7927307152,,predictedExposure,1_216_2
2018-07-09,0,0,86159.3333333333,91178096.4931978,44022.658888977,,predictedExposure,1_216_2
2018-07-16,66418.4,111596,0,0,43683.152522224,,predictedExposure,1_216_2
2018-07-23,72966.7,0,38795,0,58734.6014482753,,predictedExposure,1_216_2
2018-07-30,0,0,0,0,65751.0663611713,,predictedExposure,1_216_2
2018-08-06,97811.2,173577,54001,0,74465.0631078326,,predictedExposure,1_216_2
2018-08-13,0,0,0,50225357.2056585,0,,predictedExposure,1_216_2
2018-08-20,461723.4,199560,0,0,0,,predictedExposure,1_216_2
2015-11-23,167687.6,0,95463.6666666667,72903852.7125913,0,19401.6538461538,adstockedMedia,1_216_2
2015-11-30,269531.505823112,0,14149.3016018586,37658818.8739716,29511.7154573556,22327.8604355954,adstockedMedia,1_216_2
2015-12-07,88292.3299234948,248022,5501.16159886684,60842566.0839001,38788.1069897945,23217.5888220115,adstockedMedia,1_216_2
2015-12-14,654799.839127709,97861.4489561537,133415.363554961,49239897.297983,40294.7379297181,11819.2170208845,adstockedMedia,1_216_2
2015-12-21,214497.385949593,558617.958494802,19774.3736771835,23038344.7532612,32027.8521847325,20069.3502967728,adstockedMedia,1_216_2
2015-12-28,319454.216436784,220412.555463749,242348.224078639,56562850.6885568,40943.9501274357,21613.2370331557,adstockedMedia,1_216_2
2016-01-04,109798.763150406,512130.65627973,35920.033609612,57500959.0113187,39974.0442586643,37212.9827534305,adstockedMedia,1_216_2
2016-01-11,58109.2526304874,202070.171510593,182183.612486451,73179176.5518433,38362.3580089714,33537.9355418263,adstockedMedia,1_216_2
2016-01-18,19035.2563392935,79730.3455937179,27002.6384905977,56887883.680021,31475.6954844608,32707.3088999059,adstockedMedia,1_216_2
2016-01-25,6235.51271957864,31459.0122875233,88331.5730271375,48308496.2042921,23902.2250915725,27800.6396509912,adstockedMedia,1_216_2
2016-02-01,125881.310731528,92057.7074420272,13092.2068192879,13966791.6892842,30174.929430099,20594.5711464226,adstockedMedia,1_216_2
2016-02-08,41235.8257872984,36322.9900486992,37667.149254318,38287689.8963286,24038.7623776753,18876.266868605,adstockedMedia,1_216_2
2016-02-15,510581.209303446,14331.8755456599,23945.897387993,26259368.5356617,2163.23906863434,26734.4199114515,adstockedMedia,1_216_2
2016-02-22,167254.675652435,5654.89394955908,3549.17987230608,7592021.26016797,194.66905968553,29787.0361077365,adstockedMedia,1_216_2
2016-02-29,366460.989751516,2231.23801758408,526.047429414729,34653440.6532355,16085.1883132828,12154.2163362071,adstockedMedia,1_216_2
2016-03-07,120044.202299919,880.37426263329,123873.635636387,10018887.4618231,30324.8841407308,12945.4857535553,adstockedMedia,1_216_2
2016-03-14,187617.0231488,82836.3671729322,18360.1310565413,2896627.40785608,19794.1595339899,10339.8661043645,adstockedMedia,1_216_2
2016-03-21,61459.0270496585,32684.5478135291,2721.2764902038,837463.278424356,22891.7262282907,11444.6744736963,adstockedMedia,1_216_2
2016-03-28,20132.5654916448,136812.264071367,102249.005058606,80483804.0586725,20331.1631105409,14470.8536845904,adstockedMedia,1_216_2
2016-04-04,6594.96599169837,53981.6887090497,15155.0014951327,26708387.9645338,15739.2502169458,15081.4179198079,adstockedMedia,1_216_2
2016-04-11,2160.35936650539,145825.42615642,2246.22303352322,7721840.2634542,14746.1410266836,8822.60066022224,adstockedMedia,1_216_2
2016-04-18,84158.184103045,57537.9905746905,332.927576282372,30481876.8692337,18417.7229413832,15090.2701895601,adstockedMedia,1_216_2
2016-04-25,27568.2879220242,22702.6277010294,49.3453986514422,8812818.82032938,13972.0780876334,12179.039455811,adstockedMedia,1_216_2
2016-05-02,9030.73785457455,8957.7216615254,93896.647141325,2547932.85509077,12312.3854691059,10139.128662841,adstockedMedia,1_216_2
2016-05-09,2958.26227688563,97205.4268699664,13917.0432709746,736649.869514547,14376.1295904351,5838.69503478058,adstockedMedia,1_216_2
2016-05-16,969.058767929083,38354.113425004,2062.73705507997,50968944.5276299,1293.70242515733,21669.7816022764,adstockedMedia,1_216_2
2016-05-23,317.441392211127,248463.291051599,305.731905517171,14735971.6566139,116.419788395028,27819.6021768095,adstockedMedia,1_216_2
2016-05-30,103.986508170486,98035.5681138123,45.3145483671628,4260415.09544723,13707.8391300191,19809.9374210573,adstockedMedia,1_216_2
2016-06-06,34.0635914118559,38681.6602755295,6.71636900390369,1231757.0370304,10564.55937998,12000.4642508471,adstockedMedia,1_216_2
2016-06-13,11.1584500748069,15262.5304311432,0.995477483988054,356121.496211777,15390.6437836015,11878.7584736941,adstockedMedia,1_216_2
2016-06-20,153546.555251925,238350.10022792,0.147546303747041,33557921.3178533,14811.1835379145,6597.48005795273,adstockedMedia,1_216_2
2016-06-27,50298.3243963185,94045.2305325683,0.0218688138100323,9702154.55661819,12357.9442773306,5999.88906181423,adstockedMedia,1_216_2
2016-07-04,92384.1756739149,37107.2022938798,38763.0032413216,2805054.6441453,14113.0620904315,6477.74596869554,adstockedMedia,1_216_2
2016-07-11,30262.9338021232,14641.3003007321,5745.32115731933,810988.065663607,18828.7712735068,10995.3765775039,adstockedMedia,1_216_2
2016-07-18,24166.5419464251,605107.982937126,36706.5520584214,33964343.0399152,14341.004231762,10619.3172474155,adstockedMedia,1_216_2
2016-07-25,7916.40401417138,238756.013519618,5440.52092250377,9819657.85264367,20160.3753805144,17887.2314184003,adstockedMedia,1_216_2
2016-08-01,213945.132108033,402112.390771886,806.375599132594,56444588.1942426,22369.3796031202,18789.5605633772,adstockedMedia,1_216_2
2016-08-08,70083.5107640629,158660.526905516,6177.8515956723,16319071.5347991,23926.06828351,24461.0837139595,adstockedMedia,1_216_2
2016-08-15,237687.848244238,62602.3056628872,915.660256209418,20092057.2880292,2153.097770032,28903.9249163119,adstockedMedia,1_216_2
2016-08-22,77861.0791784712,24700.8424259387,104983.716064366,17473115.2869333,193.756448087703,30629.8125311082,adstockedMedia,1_216_2
2016-08-29,205439.200998969,309082.152479377,15560.3311055019,5051768.95474881,27470.9754264712,14351.6053480785,adstockedMedia,1_216_2
2016-09-05,226760.963121718,286597.80767883,25416.6329499748,5340420.99649077,24283.2295988642,8761.09413336201,adstockedMedia,1_216_2
2016-09-12,74281.682612836,413299.213380697,3767.16731998837,1544004.74971603,32581.7375153712,14650.3770661955,adstockedMedia,1_216_2
2016-09-19,24332.9729060656,224376.484819385,192083.023457856,55010495.8779643,34629.6987537426,20971.1564422459,adstockedMedia,1_216_2
2016-09-26,7970.92297347893,392985.69443079,28469.8956828471,15904451.5358665,25536.431548029,11032.5570168173,adstockedMedia,1_216_2
2016-10-03,1086635.89126675,383565.428099271,77818.378255963,47277779.0530088,31238.1411252896,18352.760540975,adstockedMedia,1_216_2
2016-10-10,355956.956962944,151342.49608213,91962.3100027587,59719451.3479084,40451.5952033859,31227.4022613774,adstockedMedia,1_216_2
2016-10-17,727023.422445582,115581.847695923,13630.3423665476,78683781.494504,40345.2857431673,38680.7479494515,adstockedMedia,1_216_2
2016-10-24,238156.172803044,343565.853958732,72227.5765506223,86691333.3680826,35230.0522373147,32754.1107197958,adstockedMedia,1_216_2
2016-10-31,782975.391546095,135559.959520767,10705.3269612461,96829501.7977372,37830.2629611602,26712.8205126559,adstockedMedia,1_216_2
2016-11-07,256484.752612685,320866.569889525,88165.3739995212,92028334.7530173,45628.3236474616,39802.991654498,adstockedMedia,1_216_2
2016-11-14,476451.413267562,126603.557148075,13067.5733618712,78806498.1052132,4106.07546260983,34863.716791813,adstockedMedia,1_216_2
2016-11-21,208252.438463577,321862.663568207,56634.8314999584,103269822.417748,369.504166642433,32944.9821525759,adstockedMedia,1_216_2
2016-11-28,68218.7150924966,126996.583454983,39466.2230593491,83593780.952999,73989.2078629618,40738.9673540238,adstockedMedia,1_216_2
2016-12-05,129254.884018288,498384.739020675,5849.5500188863,45638281.845937,71782.2485592142,67098.656599807,adstockedMedia,1_216_2
2016-12-12,42340.9309019903,196646.477724547,867.000507547859,42667722.8005859,59228.5178157225,45671.4691717913,adstockedMedia,1_216_2
2016-12-19,13869.9163537485,705565.331673191,128.503881095346,26458074.7408263,53016.7360252925,22194.7601492064,adstockedMedia,1_216_2
2016-12-26,812451.065992878,278393.229998821,19.0464103686299,76186520.0360927,82620.5418734959,9180.88404001677,adstockedMedia,1_216_2
2017-01-02,574047.906478366,960524.952735114,209988.822994487,80197933.393233,65614.8326173487,50073.4506868165,adstockedMedia,1_216_2
2017-01-09,188044.907759104,378992.039549715,31123.8326927343,81858237.6957418,69118.6190035513,41222.7752119374,adstockedMedia,1_216_2
2017-01-16,105948.892219095,149537.985070611,16130.4024846888,79706055.9397271,68132.5922879281,51364.59894388,adstockedMedia,1_216_2
2017-01-23,34706.4233484314,59002.8460902405,83248.1270005424,109802412.137162,67515.5995630355,33951.3409182589,adstockedMedia,1_216_2
2017-01-30,313206.227050794,23280.6122478162,12338.7556528016,91800377.993427,74198.8159578298,40603.9023549899,adstockedMedia,1_216_2
2017-02-06,102599.165349562,9185.77564553817,1828.80860561044,26541019.8448244,51279.8910701712,19858.1885960211,adstockedMedia,1_216_2
2017-02-13,33609.1297722492,243106.409586482,271.059822405626,95878629.8730144,4614.65786197579,27115.8619821583,adstockedMedia,1_216_2
2017-02-20,11009.5788810695,95921.9161713934,80222.8422362136,27720110.4589836,415.271303013396,29935.2129422465,adstockedMedia,1_216_2
2017-02-27,3606.48514138481,37847.681670107,11890.3581833071,150706244.341663,37576.5750232163,38184.7778271164,adstockedMedia,1_216_2
2017-03-06,1181.40168806947,14933.4694820134,106970.681983497,43571687.9302765,49844.4948823729,27105.4437635711,adstockedMedia,1_216_2
2017-03-13,78093.6000551389,5892.26343409993,15854.8324696761,12597301.441534,45683.5063103233,36521.5119844339,adstockedMedia,1_216_2
2017-03-20,25581.6694969488,2324.89632892397,151253.616278845,3642089.8787032,33915.3598469349,36883.3234573851,adstockedMedia,1_216_2
2017-03-27,8379.96729295435,46810.3287991442,22418.2991270796,32200269.3274588,48954.2602388141,40731.8744947994,adstockedMedia,1_216_2
2017-04-03,2745.08478969132,18469.8397819477,3322.76442782489,9309634.73037079,36381.1755987229,17067.9012733546,adstockedMedia,1_216_2
2017-04-10,899.226720005254,945465.600628369,492.488898476781,2691570.61798296,28739.5767974453,7756.27960635922,adstockedMedia,1_216_2
2017-04-17,56312.466017417,373050.106908631,72.9950378340982,778177.941606589,29837.7669641246,14979.0419476674,adstockedMedia,1_216_2
2017-04-24,18446.6703186765,702483.490881158,10.8190774754137,224984.217303156,28826.5506966693,23715.8311941705,adstockedMedia,1_216_2
